departamento,municipio,fecha_hecho,anio,mes,dia,trimestre,anio_mes,dia_semana,es_fin_de_semana,genero,es_mujer,grupo_etario,grupo_edad_simple,armas_medios,arma_categoria,categoria,subtipo_delito,cantidad,es_zona_metro
SANTANDER,RIONEGRO,2014-09-29,2014,9,29,3,2014-09,0,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO ABIGEATO,1,0
SANTANDER,CIMITARRA,2013-05-22,2013,5,22,2,2013-05,2,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,HURTO,HURTO PIRATERÍA TERRESTRE,1,0
SANTANDER,BARRANCABERMEJA,2025-03-21,2025,3,21,1,2025-03,4,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,LEBRIJA,2023-03-27,2023,3,27,1,2023-03,0,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,1
SANTANDER,CIMITARRA,2023-03-16,2023,3,16,1,2023-03,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,TONA,2023-01-18,2023,1,18,1,2023-01,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SABANA DE TORRES,2023-06-05,2023,6,5,2,2023-06,0,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,RIONEGRO,2023-06-26,2023,6,26,2,2023-06,0,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,GAMBITA,2023-03-17,2023,3,17,1,2023-03,4,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2023-07-06,2023,7,6,3,2023-07,3,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2023-10-17,2023,10,17,4,2023-10,1,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,TONA,2023-11-20,2023,11,20,4,2023-11,0,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,CARCASÍ,2023-11-07,2023,11,7,4,2023-11,1,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUERTO PARRA,2023-03-23,2023,3,23,1,2023-03,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SABANA DE TORRES,2023-12-05,2023,12,5,4,2023-12,1,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUENTE NACIONAL,2023-06-23,2023,6,23,2,2023-06,4,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SABANA DE TORRES,2023-08-01,2023,8,1,3,2023-08,1,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARBOSA,2024-01-03,2024,1,3,1,2024-01,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUERTO WILCHES,2024-03-11,2024,3,11,1,2024-03,0,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SABANA DE TORRES,2024-05-10,2024,5,10,2,2024-05,4,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,CIMITARRA,2024-05-09,2024,5,9,2,2024-05,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUERTO PARRA,2024-05-14,2024,5,14,2,2024-05,1,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2024-04-10,2024,4,10,2,2024-04,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,CIMITARRA,2024-09-10,2024,9,10,3,2024-09,1,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SIMACOTA,2024-05-17,2024,5,17,2,2024-05,4,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SAN VICENTE DE CHUCURÍ,2024-12-22,2024,12,22,4,2024-12,6,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUERTO WILCHES,2022-06-29,2022,6,29,2,2022-06,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SIMACOTA,2022-09-17,2022,9,17,3,2022-09,5,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SABANA DE TORRES,2022-09-09,2022,9,9,3,2022-09,4,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SIMACOTA,2022-10-01,2022,10,1,4,2022-10,5,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,GIRÓN,2022-08-14,2022,8,14,3,2022-08,6,1,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,1
SANTANDER,GAMBITA,2022-09-28,2022,9,28,3,2022-09,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2022-09-09,2022,9,9,3,2022-09,4,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SABANA DE TORRES,2022-11-08,2022,11,8,4,2022-11,1,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SIMACOTA,2022-11-02,2022,11,2,4,2022-11,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,RIONEGRO,2022-11-20,2022,11,20,4,2022-11,6,1,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,VALLE DE SAN JOSÉ,2022-12-04,2022,12,4,4,2022-12,6,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,CIMITARRA,2022-11-23,2022,11,23,4,2022-11,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUERTO WILCHES,2023-01-17,2023,1,17,1,2023-01,1,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUENTE NACIONAL,2022-12-19,2022,12,19,4,2022-12,0,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUERTO WILCHES,2022-12-28,2022,12,28,4,2022-12,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SABANA DE TORRES,2023-03-30,2023,3,30,1,2023-03,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,CIMITARRA,2023-04-06,2023,4,6,2,2023-04,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PINCHOTE,2023-04-07,2023,4,7,2,2023-04,4,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,VILLANUEVA,2023-03-18,2023,3,18,1,2023-03,5,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SUAITA,2023-04-24,2023,4,24,2,2023-04,0,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,LEBRIJA,2023-05-03,2023,5,3,2,2023-05,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,1
SANTANDER,EL CARMEN DE CHUCURÍ,2021-07-02,2021,7,2,3,2021-07,4,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SABANA DE TORRES,2021-07-15,2021,7,15,3,2021-07,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2021-04-12,2021,4,12,2,2021-04,0,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUERTO WILCHES,2021-08-15,2021,8,15,3,2021-08,6,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SUAITA,2021-09-16,2021,9,16,3,2021-09,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SUAITA,2021-09-22,2021,9,22,3,2021-09,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUERTO WILCHES,2021-10-04,2021,10,4,4,2021-10,0,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,RIONEGRO,2021-10-24,2021,10,24,4,2021-10,6,1,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2021-10-11,2021,10,11,4,2021-10,0,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SABANA DE TORRES,2021-11-03,2021,11,3,4,2021-11,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SIMACOTA,2021-10-22,2021,10,22,4,2021-10,4,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SIMACOTA,2021-12-05,2021,12,5,4,2021-12,6,1,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SIMACOTA,2021-12-05,2021,12,5,4,2021-12,6,1,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,LANDÁZURI,2021-12-07,2021,12,7,4,2021-12,1,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,LEBRIJA,2022-01-27,2022,1,27,1,2022-01,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,1
SANTANDER,SAN VICENTE DE CHUCURÍ,2022-02-23,2022,2,23,1,2022-02,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2021-11-02,2021,11,2,4,2021-11,1,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,LEBRIJA,2022-03-14,2022,3,14,1,2022-03,0,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,1
SANTANDER,ALBANIA,2022-01-17,2022,1,17,1,2022-01,0,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2022-01-02,2022,1,2,1,2022-01,6,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2022-01-24,2022,1,24,1,2022-01,0,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2022-05-12,2022,5,12,2,2022-05,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,RIONEGRO,2020-07-15,2020,7,15,3,2020-07,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2020-02-21,2020,2,21,1,2020-02,4,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2020-04-09,2020,4,9,2,2020-04,3,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,FLORIDABLANCA,2020-08-01,2020,8,1,3,2020-08,5,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,1
SANTANDER,BARRANCABERMEJA,2020-04-09,2020,4,9,2,2020-04,3,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SABANA DE TORRES,2020-09-14,2020,9,14,3,2020-09,0,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,EL CARMEN DE CHUCURÍ,2020-10-10,2020,10,10,4,2020-10,5,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,CIMITARRA,2020-05-31,2020,5,31,2,2020-05,6,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SABANA DE TORRES,2021-01-08,2021,1,8,1,2021-01,4,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,OIBA,2021-01-26,2021,1,26,1,2021-01,1,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2021-01-27,2021,1,27,1,2021-01,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,HATO,2021-03-07,2021,3,7,1,2021-03,6,1,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2021-04-10,2021,4,10,2,2021-04,5,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,EL CARMEN DE CHUCURÍ,2021-05-11,2021,5,11,2,2021-05,1,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUERTO WILCHES,2021-05-16,2021,5,16,2,2021-05,6,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,CAPITANEJO,2019-07-01,2019,7,1,3,2019-07,0,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARBOSA,2019-11-06,2019,11,6,4,2019-11,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,GAMBITA,2019-11-09,2019,11,9,4,2019-11,5,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2019-11-21,2019,11,21,4,2019-11,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PIEDECUESTA,2019-10-15,2019,10,15,4,2019-10,1,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,1
SANTANDER,BARRANCABERMEJA,2020-01-14,2020,1,14,1,2020-01,1,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUERTO PARRA,2020-02-27,2020,2,27,1,2020-02,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BUCARAMANGA (CT),2020-02-29,2020,2,29,1,2020-02,5,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,1
SANTANDER,BARRANCABERMEJA,2020-03-14,2020,3,14,1,2020-03,5,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2020-03-18,2020,3,18,1,2020-03,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2020-02-05,2020,2,5,1,2020-02,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2020-03-04,2020,3,4,1,2020-03,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SIMACOTA,2020-03-10,2020,3,10,1,2020-03,1,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,GIRÓN,2020-06-13,2020,6,13,2,2020-06,5,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,1
SANTANDER,FLORIDABLANCA,2020-07-02,2020,7,2,3,2020-07,3,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,1
SANTANDER,SABANA DE TORRES,2018-07-14,2018,7,14,3,2018-07,5,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,GAMBITA,2019-01-09,2019,1,9,1,2019-01,2,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2019-01-14,2019,1,14,1,2019-01,0,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUENTE NACIONAL,2019-01-20,2019,1,20,1,2019-01,6,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2019-01-25,2019,1,25,1,2019-01,4,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2019-01-31,2019,1,31,1,2019-01,3,0,FEMENINO,1,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,SABANA DE TORRES,2019-02-01,2019,2,1,1,2019-02,4,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,PUERTO WILCHES,2019-02-04,2019,2,4,1,2019-02,0,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2019-01-31,2019,1,31,1,2019-01,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2019-02-03,2019,2,3,1,2019-02,6,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2019-02-07,2019,2,7,1,2019-02,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,CIMITARRA,2019-02-05,2019,2,5,1,2019-02,1,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2019-02-14,2019,2,14,1,2019-02,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,TONA,2019-02-09,2019,2,9,1,2019-02,5,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2019-02-17,2019,2,17,1,2019-02,6,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2019-02-21,2019,2,21,1,2019-02,3,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,BARRANCABERMEJA,2019-02-03,2019,2,3,1,2019-02,6,1,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
SANTANDER,CIMITARRA,2019-02-15,2019,2,15,1,2019-02,4,0,MASCULINO,0,ADULTOS,ADULTO,ARMA BLANCA / CORTOPUNZANTE,ARMA_BLANCA,HURTO,HURTO ABIGEATO,1,0
