departamento,municipio,fecha_hecho,anio,mes,dia,trimestre,anio_mes,dia_semana,es_fin_de_semana,genero,es_mujer,grupo_etario,grupo_edad_simple,armas_medios,arma_categoria,categoria,subtipo_delito,cantidad,es_zona_metro
SANTANDER,BUCARAMANGA (CT),2010-01-06,2010,1,6,1,2010-01,2,0,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,1
SANTANDER,PIEDECUESTA,2010-01-04,2010,1,4,1,2010-01,0,0,FEMENINO,1,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,1
SANTANDER,FLORIDABLANCA,2010-01-06,2010,1,6,1,2010-01,2,0,MASCULINO,0,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,1
SANTANDER,SAN GIL,2010-01-13,2010,1,13,1,2010-01,2,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,1,0
SANTANDER,PIEDECUESTA,2010-01-14,2010,1,14,1,2010-01,3,0,FEMENINO,1,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,1,1
SANTANDER,BUCARAMANGA (CT),2010-02-09,2010,2,9,1,2010-02,1,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,1,1
SANTANDER,PIEDECUESTA,2010-02-24,2010,2,24,1,2010-02,2,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,1
SANTANDER,BUCARAMANGA (CT),2010-02-23,2010,2,23,1,2010-02,1,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,1
SANTANDER,FLORIDABLANCA,2010-02-04,2010,2,4,1,2010-02,3,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,1
SANTANDER,GIRÓN,2010-02-15,2010,2,15,1,2010-02,0,0,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,1,1
SANTANDER,CHARALÁ,2010-01-29,2010,1,29,1,2010-01,4,0,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,0
SANTANDER,CHARALÁ,2010-01-29,2010,1,29,1,2010-01,4,0,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,0
SANTANDER,CHARALÁ,2010-02-12,2010,2,12,1,2010-02,4,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,0
SANTANDER,SOCORRO,2010-03-16,2010,3,16,1,2010-03,1,0,MASCULINO,0,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,0
SANTANDER,CALIFORNIA,2010-02-05,2010,2,5,1,2010-02,4,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,1,0
SANTANDER,CIMITARRA,2010-02-28,2010,2,28,1,2010-02,6,1,FEMENINO,1,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 217. ESTÍMULO A LA PROSTITUCIÓN DE MENORES,1,0
SANTANDER,CIMITARRA,2010-02-28,2010,2,28,1,2010-02,6,1,FEMENINO,1,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 217. ESTÍMULO A LA PROSTITUCIÓN DE MENORES,1,0
SANTANDER,BUCARAMANGA (CT),2010-01-23,2010,1,23,1,2010-01,5,1,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,1,1
SANTANDER,BUCARAMANGA (CT),2010-03-22,2010,3,22,1,2010-03,0,0,MASCULINO,0,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,1,1
SANTANDER,GIRÓN,2010-03-20,2010,3,20,1,2010-03,5,1,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,1
SANTANDER,GIRÓN,2010-03-10,2010,3,10,1,2010-03,2,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,1,1
SANTANDER,OCAMONTE,2010-01-29,2010,1,29,1,2010-01,4,0,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,0
SANTANDER,BUCARAMANGA (CT),2010-01-20,2010,1,20,1,2010-01,2,0,FEMENINO,1,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),1,1
SANTANDER,FLORIDABLANCA,2010-03-10,2010,3,10,1,2010-03,2,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,1
SANTANDER,BUCARAMANGA (CT),2010-02-26,2010,2,26,1,2010-02,4,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,1,1
SANTANDER,SAN GIL,2010-05-11,2010,5,11,2,2010-05,1,0,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,1,0
SANTANDER,BUCARAMANGA (CT),2010-03-12,2010,3,12,1,2010-03,4,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,1
SANTANDER,BARRANCABERMEJA,2010-05-30,2010,5,30,2,2010-05,6,1,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,0
SANTANDER,SAN VICENTE DE CHUCURÍ,2010-03-25,2010,3,25,1,2010-03,3,0,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,0
SANTANDER,SAN VICENTE DE CHUCURÍ,2010-03-25,2010,3,25,1,2010-03,3,0,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,0
SANTANDER,LEBRIJA,2010-04-24,2010,4,24,2,2010-04,5,1,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,1
SANTANDER,PALMAR,2010-04-12,2010,4,12,2,2010-04,0,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,1,0
SANTANDER,JESÚS MARÍA,2010-04-16,2010,4,16,2,2010-04,4,0,FEMENINO,1,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR  (CIRCUNSTANC,1,0
SANTANDER,SAN GIL,2010-05-19,2010,5,19,2,2010-05,2,0,FEMENINO,1,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,1,0
SANTANDER,SAN GIL,2010-05-31,2010,5,31,2,2010-05,0,0,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,1,0
SANTANDER,BARRANCABERMEJA,2010-03-22,2010,3,22,1,2010-03,0,0,FEMENINO,1,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,1,0
SANTANDER,VALLE DE SAN JOSÉ,2010-02-24,2010,2,24,1,2010-02,2,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,1,0
SANTANDER,GUAVATÁ,2010-01-21,2010,1,21,1,2010-01,3,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,0
SANTANDER,BUCARAMANGA (CT),2010-04-22,2010,4,22,2,2010-04,3,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),1,1
SANTANDER,FLORIDABLANCA,2010-05-02,2010,5,2,2,2010-05,6,1,FEMENINO,1,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,1
SANTANDER,BUCARAMANGA (CT),2010-05-25,2010,5,25,2,2010-05,1,0,FEMENINO,1,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,1
SANTANDER,BARRANCABERMEJA,2010-03-19,2010,3,19,1,2010-03,4,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,0
SANTANDER,BARRANCABERMEJA,2010-06-03,2010,6,3,2,2010-06,3,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,1,0
SANTANDER,FLORIDABLANCA,2010-04-29,2010,4,29,2,2010-04,3,0,FEMENINO,1,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,1,1
SANTANDER,BUCARAMANGA (CT),2010-06-03,2010,6,3,2,2010-06,3,0,FEMENINO,1,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,1
SANTANDER,BARRANCABERMEJA,2010-06-07,2010,6,7,2,2010-06,0,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,1,0
SANTANDER,SAN GIL,2010-05-01,2010,5,1,2,2010-05,5,1,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,0
SANTANDER,CONFINES,2010-03-21,2010,3,21,1,2010-03,6,1,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,0
SANTANDER,COROMORO,2010-05-12,2010,5,12,2,2010-05,2,0,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,1,0
SANTANDER,FLORIDABLANCA,2010-06-06,2010,6,6,2,2010-06,6,1,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),1,1
SANTANDER,FLORIDABLANCA,2010-06-06,2010,6,6,2,2010-06,6,1,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),1,1
SANTANDER,ALBANIA,2010-03-29,2010,3,29,1,2010-03,0,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,0
SANTANDER,LA BELLEZA,2010-01-01,2010,1,1,1,2010-01,4,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),1,0
SANTANDER,BUCARAMANGA (CT),2010-03-06,2010,3,6,1,2010-03,5,1,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),1,1
SANTANDER,SAN GIL,2010-02-17,2010,2,17,1,2010-02,2,0,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,0
SANTANDER,BARRANCABERMEJA,2010-04-22,2010,4,22,2,2010-04,3,0,FEMENINO,1,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 217. ESTÍMULO A LA PROSTITUCIÓN DE MENORES,1,0
SANTANDER,SAN GIL,2010-05-10,2010,5,10,2,2010-05,0,0,FEMENINO,1,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,0
SANTANDER,SAN GIL,2010-04-14,2010,4,14,2,2010-04,2,0,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,0
SANTANDER,SAN GIL,2010-04-14,2010,4,14,2,2010-04,2,0,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,0
SANTANDER,MÁLAGA,2010-05-10,2010,5,10,2,2010-05,0,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,1,0
SANTANDER,SAN GIL,2010-04-14,2010,4,14,2,2010-04,2,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,0
SANTANDER,GIRÓN,2010-05-18,2010,5,18,2,2010-05,1,0,MASCULINO,0,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,1
SANTANDER,SOCORRO,2010-05-11,2010,5,11,2,2010-05,1,0,FEMENINO,1,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,1,0
SANTANDER,BARRANCABERMEJA,2010-04-30,2010,4,30,2,2010-04,4,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,0
SANTANDER,FLORIDABLANCA,2010-02-21,2010,2,21,1,2010-02,6,1,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,1
SANTANDER,FLORIDABLANCA,2010-03-21,2010,3,21,1,2010-03,6,1,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,1
SANTANDER,COROMORO,2010-02-17,2010,2,17,1,2010-02,2,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,0
SANTANDER,BUCARAMANGA (CT),2010-02-13,2010,2,13,1,2010-02,5,1,MASCULINO,0,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,1
SANTANDER,CURITÍ,2010-02-21,2010,2,21,1,2010-02,6,1,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,0
SANTANDER,BUCARAMANGA (CT),2010-04-22,2010,4,22,2,2010-04,3,0,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,1
SANTANDER,SAN GIL,2010-03-30,2010,3,30,1,2010-03,1,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,1,0
SANTANDER,CHARALÁ,2010-01-30,2010,1,30,1,2010-01,5,1,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,1,0
SANTANDER,PUENTE NACIONAL,2010-03-01,2010,3,1,1,2010-03,0,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,0
SANTANDER,BARICHARA,2010-04-16,2010,4,16,2,2010-04,4,0,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,0
SANTANDER,COROMORO,2010-03-21,2010,3,21,1,2010-03,6,1,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,1,0
SANTANDER,FLORIDABLANCA,2010-04-18,2010,4,18,2,2010-04,6,1,FEMENINO,1,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR  (CIRCUNSTANC,1,1
SANTANDER,BUCARAMANGA (CT),2010-05-19,2010,5,19,2,2010-05,2,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,1
SANTANDER,MOGOTES,2010-05-17,2010,5,17,2,2010-05,0,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,0
SANTANDER,BUCARAMANGA (CT),2010-07-06,2010,7,6,3,2010-07,1,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 214. CONSTREÑIMIENTO A LA PROSTITUCIÓN,1,1
SANTANDER,BARRANCABERMEJA,2010-07-04,2010,7,4,3,2010-07,6,1,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,0
SANTANDER,CURITÍ,2010-06-29,2010,6,29,2,2010-06,1,0,FEMENINO,1,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,0
SANTANDER,BUCARAMANGA (CT),2010-06-20,2010,6,20,2,2010-06,6,1,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,1
SANTANDER,SABANA DE TORRES,2010-05-14,2010,5,14,2,2010-05,4,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),1,0
SANTANDER,BUCARAMANGA (CT),2010-09-05,2010,9,5,3,2010-09,6,1,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,1,1
SANTANDER,GIRÓN,2010-09-03,2010,9,3,3,2010-09,4,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,1,1
SANTANDER,BUCARAMANGA (CT),2010-08-21,2010,8,21,3,2010-08,5,1,FEMENINO,1,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,1,1
SANTANDER,VALLE DE SAN JOSÉ,2010-07-25,2010,7,25,3,2010-07,6,1,MASCULINO,0,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,1,0
SANTANDER,SAN GIL,2010-07-25,2010,7,25,3,2010-07,6,1,FEMENINO,1,MENORES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,1,0
SANTANDER,BUCARAMANGA (CT),2010-07-16,2010,7,16,3,2010-07,4,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 214. CONSTREÑIMIENTO A LA PROSTITUCIÓN,1,1
SANTANDER,BOLÍVAR,2010-05-27,2010,5,27,2,2010-05,3,0,MASCULINO,0,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,0
SANTANDER,BARRANCABERMEJA,2010-05-06,2010,5,6,2,2010-05,3,0,FEMENINO,1,ADOLESCENTES,MENOR_EDAD,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,1,0
SANTANDER,BUCARAMANGA (CT),2010-07-22,2010,7,22,3,2010-07,3,0,FEMENINO,1,ADULTOS,ADULTO,NO REPORTADO,NO_REPORTADO,DELITOS_SEXUALES,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,1,1
